transaction_id,product_id,date,quantity,note,expiry_date
517,6,2023-08-12,72,Stok girişi,2023-10-11
518,6,2023-08-18,64,Stok girişi,2023-10-17
519,6,2023-08-24,62,Stok girişi,2023-10-23
520,6,2023-09-02,76,Stok girişi,2023-11-01
521,6,2023-09-10,65,Stok girişi,2023-11-09
522,6,2023-09-19,86,Stok girişi,2023-11-18
523,6,2023-09-25,64,Stok girişi,2023-11-24
524,6,2023-10-03,95,Stok girişi,2023-12-02
525,6,2023-10-10,90,Stok girişi,2023-12-09
526,6,2023-10-18,79,Stok girişi,2023-12-17
527,6,2023-10-24,83,Stok girişi,2023-12-23
528,6,2023-11-02,83,Stok girişi,2024-01-01
529,6,2023-11-11,93,Stok girişi,2024-01-10
530,6,2023-11-18,92,Stok girişi,2024-01-17
531,6,2023-11-26,80,Stok girişi,2024-01-25
532,6,2023-12-02,98,Stok girişi,2024-01-31
533,6,2023-12-11,113,Stok girişi,2024-02-09
534,6,2023-12-19,103,Stok girişi,2024-02-17
535,6,2023-12-28,107,Stok girişi,2024-02-26
536,6,2024-01-06,86,Stok girişi,2024-03-06
537,6,2024-01-15,79,Stok girişi,2024-03-15
538,6,2024-01-23,83,Stok girişi,2024-03-23
539,6,2024-02-01,92,Stok girişi,2024-04-01
540,6,2024-02-09,73,Stok girişi,2024-04-09
541,6,2024-02-15,77,Stok girişi,2024-04-15
542,6,2024-02-24,84,Stok girişi,2024-04-24
543,6,2024-03-04,93,Stok girişi,2024-05-03
544,6,2024-03-12,76,Stok girişi,2024-05-11
545,6,2024-03-19,73,Stok girişi,2024-05-18
546,6,2024-03-25,84,Stok girişi,2024-05-24
547,6,2024-04-01,94,Stok girişi,2024-05-31
548,6,2024-04-09,80,Stok girişi,2024-06-08
549,6,2024-04-16,77,Stok girişi,2024-06-15
550,6,2024-04-23,77,Stok girişi,2024-06-22
551,6,2024-04-30,86,Stok girişi,2024-06-29
552,6,2024-05-06,68,Stok girişi,2024-07-05
553,6,2024-05-15,74,Stok girişi,2024-07-14
554,6,2024-05-24,79,Stok girişi,2024-07-23
555,6,2024-06-01,83,Stok girişi,2024-07-31
556,6,2024-06-09,67,Stok girişi,2024-08-08
557,6,2024-06-15,74,Stok girişi,2024-08-14
558,6,2024-06-23,82,Stok girişi,2024-08-22
559,6,2024-06-29,72,Stok girişi,2024-08-28
560,6,2024-07-05,63,Stok girişi,2024-09-03
561,6,2024-07-14,57,Stok girişi,2024-09-12
562,6,2024-07-22,73,Stok girişi,2024-09-20
563,6,2024-07-28,70,Stok girişi,2024-09-26
564,6,2024-08-03,69,Stok girişi,2024-10-02
565,6,2024-08-12,66,Stok girişi,2024-10-11
566,6,2024-08-18,66,Stok girişi,2024-10-17
567,6,2024-08-25,63,Stok girişi,2024-10-24
568,6,2024-09-03,75,Stok girişi,2024-11-02
569,6,2024-09-09,74,Stok girişi,2024-11-08
570,6,2024-09-17,86,Stok girişi,2024-11-16
571,6,2024-09-23,75,Stok girişi,2024-11-22
572,6,2024-09-30,65,Stok girişi,2024-11-29
573,6,2024-10-09,96,Stok girişi,2024-12-08
574,6,2024-10-16,80,Stok girişi,2024-12-15
575,6,2024-10-24,81,Stok girişi,2024-12-23
576,6,2024-11-01,97,Stok girişi,2024-12-31
577,6,2024-11-07,100,Stok girişi,2025-01-06
578,6,2024-11-15,80,Stok girişi,2025-01-14
579,6,2024-11-21,94,Stok girişi,2025-01-20
580,6,2024-11-30,86,Stok girişi,2025-01-29
581,6,2024-12-07,95,Stok girişi,2025-02-05
582,6,2024-12-14,113,Stok girişi,2025-02-12
583,6,2024-12-22,114,Stok girişi,2025-02-20
584,6,2024-12-31,89,Stok girişi,2025-03-01
585,7,2023-01-01,528,Stok girişi,2023-01-05
586,7,2023-01-09,612,Stok girişi,2023-01-14
587,7,2023-01-15,584,Stok girişi,2023-01-19
588,7,2023-01-23,479,Stok girişi,2023-01-26
589,7,2023-01-30,635,Stok girişi,2023-02-02
590,7,2023-02-08,508,Stok girişi,2023-02-10
591,7,2023-02-15,488,Stok girişi,2023-02-16
592,7,2023-02-21,587,Stok girişi,2023-02-26
593,7,2023-02-28,576,Stok girişi,2023-03-02
594,7,2023-03-07,506,Stok girişi,2023-03-12
595,7,2023-03-14,597,Stok girişi,2023-03-15
596,7,2023-03-23,537,Stok girişi,2023-03-25
597,7,2023-04-01,578,Stok girişi,2023-04-05
598,7,2023-04-08,565,Stok girişi,2023-04-11
599,7,2023-04-17,627,Stok girişi,2023-04-19
600,7,2023-04-25,589,Stok girişi,2023-04-30
601,7,2023-05-04,553,Stok girişi,2023-05-07
602,7,2023-05-13,560,Stok girişi,2023-05-17
603,7,2023-05-20,613,Stok girişi,2023-05-25
604,7,2023-05-27,622,Stok girişi,2023-05-28
605,7,2023-06-05,622,Stok girişi,2023-06-10
606,7,2023-06-11,595,Stok girişi,2023-06-16
607,7,2023-06-17,523,Stok girişi,2023-06-19
608,7,2023-06-25,551,Stok girişi,2023-06-30
609,7,2023-07-02,615,Stok girişi,2023-07-03
610,7,2023-07-09,613,Stok girişi,2023-07-12
611,7,2023-07-15,545,Stok girişi,2023-07-19
612,7,2023-07-23,515,Stok girişi,2023-07-24
613,7,2023-07-31,513,Stok girişi,2023-08-03
614,7,2023-08-06,616,Stok girişi,2023-08-09
615,7,2023-08-13,499,Stok girişi,2023-08-16
616,7,2023-08-22,592,Stok girişi,2023-08-24
617,7,2023-08-31,551,Stok girişi,2023-09-01
618,7,2023-09-06,479,Stok girişi,2023-09-08
619,7,2023-09-13,568,Stok girişi,2023-09-18
620,7,2023-09-22,494,Stok girişi,2023-09-25
621,7,2023-09-29,526,Stok girişi,2023-09-30
622,7,2023-10-06,546,Stok girişi,2023-10-11
623,7,2023-10-15,486,Stok girişi,2023-10-19
624,7,2023-10-21,582,Stok girişi,2023-10-26
625,7,2023-10-28,596,Stok girişi,2023-10-31
626,7,2023-11-06,476,Stok girişi,2023-11-09
627,7,2023-11-13,571,Stok girişi,2023-11-15
628,7,2023-11-19,563,Stok girişi,2023-11-22
629,7,2023-11-25,636,Stok girişi,2023-11-30
630,7,2023-12-01,541,Stok girişi,2023-12-05
631,7,2023-12-07,582,Stok girişi,2023-12-10
632,7,2023-12-15,601,Stok girişi,2023-12-18
633,7,2023-12-21,533,Stok girişi,2023-12-22
634,7,2023-12-29,498,Stok girişi,2024-01-01
635,7,2024-01-06,612,Stok girişi,2024-01-08
636,7,2024-01-15,640,Stok girişi,2024-01-19
637,7,2024-01-22,612,Stok girişi,2024-01-23
638,7,2024-01-31,482,Stok girişi,2024-02-02
639,7,2024-02-06,608,Stok girişi,2024-02-07
640,7,2024-02-14,632,Stok girişi,2024-02-19
641,7,2024-02-23,642,Stok girişi,2024-02-28
642,7,2024-03-03,518,Stok girişi,2024-03-05
643,7,2024-03-11,535,Stok girişi,2024-03-12
644,7,2024-03-19,521,Stok girişi,2024-03-22
645,7,2024-03-28,625,Stok girişi,2024-04-01
646,7,2024-04-06,532,Stok girişi,2024-04-08
647,7,2024-04-15,592,Stok girişi,2024-04-18
648,7,2024-04-23,610,Stok girişi,2024-04-27
649,7,2024-04-29,548,Stok girişi,2024-05-01
650,7,2024-05-07,529,Stok girişi,2024-05-08
651,7,2024-05-15,587,Stok girişi,2024-05-18
652,7,2024-05-24,577,Stok girişi,2024-05-28
653,7,2024-05-31,591,Stok girişi,2024-06-03
654,7,2024-06-09,483,Stok girişi,2024-06-12
655,7,2024-06-18,522,Stok girişi,2024-06-19
656,7,2024-06-24,588,Stok girişi,2024-06-28
657,7,2024-07-02,562,Stok girişi,2024-07-04
658,7,2024-07-08,499,Stok girişi,2024-07-13
659,7,2024-07-17,481,Stok girişi,2024-07-18
660,7,2024-07-24,606,Stok girişi,2024-07-27
661,7,2024-08-01,540,Stok girişi,2024-08-06
662,7,2024-08-07,577,Stok girişi,2024-08-11
663,7,2024-08-15,538,Stok girişi,2024-08-16
664,7,2024-08-22,564,Stok girişi,2024-08-26
665,7,2024-08-30,585,Stok girişi,2024-09-01
666,7,2024-09-05,480,Stok girişi,2024-09-07
667,7,2024-09-14,562,Stok girişi,2024-09-19
668,7,2024-09-20,519,Stok girişi,2024-09-23
669,7,2024-09-29,512,Stok girişi,2024-10-04
670,7,2024-10-07,592,Stok girişi,2024-10-11
671,7,2024-10-14,496,Stok girişi,2024-10-15
672,7,2024-10-23,505,Stok girişi,2024-10-27
673,7,2024-10-29,612,Stok girişi,2024-11-01
674,7,2024-11-06,595,Stok girişi,2024-11-11
675,7,2024-11-14,625,Stok girişi,2024-11-16
676,7,2024-11-21,609,Stok girişi,2024-11-26
677,7,2024-11-28,496,Stok girişi,2024-11-30
678,7,2024-12-05,515,Stok girişi,2024-12-09
679,7,2024-12-11,536,Stok girişi,2024-12-16
680,7,2024-12-19,554,Stok girişi,2024-12-24
681,7,2024-12-26,578,Stok girişi,2024-12-27
682,8,2023-01-01,237,Stok girişi,2023-01-05
683,8,2023-01-10,272,Stok girişi,2023-01-15
684,8,2023-01-16,223,Stok girişi,2023-01-19
685,8,2023-01-22,248,Stok girişi,2023-01-27
686,8,2023-01-30,223,Stok girişi,2023-02-04
687,8,2023-02-06,272,Stok girişi,2023-02-08
688,8,2023-02-15,252,Stok girişi,2023-02-16
689,8,2023-02-21,253,Stok girişi,2023-02-24
690,8,2023-02-28,226,Stok girişi,2023-03-02
691,8,2023-03-08,285,Stok girişi,2023-03-13
692,8,2023-03-16,278,Stok girişi,2023-03-19
693,8,2023-03-23,262,Stok girişi,2023-03-28
694,8,2023-03-31,223,Stok girişi,2023-04-03
695,8,2023-04-06,252,Stok girişi,2023-04-08
696,8,2023-04-13,227,Stok girişi,2023-04-18
697,8,2023-04-21,277,Stok girişi,2023-04-26
698,8,2023-04-27,276,Stok girişi,2023-04-28
699,8,2023-05-03,217,Stok girişi,2023-05-08
700,8,2023-05-11,263,Stok girişi,2023-05-16
701,8,2023-05-20,260,Stok girişi,2023-05-21
702,8,2023-05-29,281,Stok girişi,2023-06-03
703,8,2023-06-06,262,Stok girişi,2023-06-09
704,8,2023-06-15,232,Stok girişi,2023-06-19
705,8,2023-06-23,248,Stok girişi,2023-06-24
706,8,2023-06-30,247,Stok girişi,2023-07-04
707,8,2023-07-09,229,Stok girişi,2023-07-14
708,8,2023-07-16,237,Stok girişi,2023-07-19
709,8,2023-07-24,287,Stok girişi,2023-07-26
710,8,2023-08-01,253,Stok girişi,2023-08-02
711,8,2023-08-09,232,Stok girişi,2023-08-10
712,8,2023-08-17,248,Stok girişi,2023-08-19
713,8,2023-08-23,218,Stok girişi,2023-08-27
714,8,2023-09-01,232,Stok girişi,2023-09-03
715,8,2023-09-09,284,Stok girişi,2023-09-12
716,8,2023-09-16,271,Stok girişi,2023-09-20
717,8,2023-09-25,251,Stok girişi,2023-09-28
718,8,2023-10-04,215,Stok girişi,2023-10-08
719,8,2023-10-13,287,Stok girişi,2023-10-15
720,8,2023-10-21,217,Stok girişi,2023-10-24
721,8,2023-10-30,259,Stok girişi,2023-11-03
722,8,2023-11-07,254,Stok girişi,2023-11-08
723,8,2023-11-16,224,Stok girişi,2023-11-19
724,8,2023-11-24,271,Stok girişi,2023-11-27
725,8,2023-11-30,244,Stok girişi,2023-12-05
726,8,2023-12-07,241,Stok girişi,2023-12-10
727,8,2023-12-13,243,Stok girişi,2023-12-17
728,8,2023-12-21,276,Stok girişi,2023-12-26
729,8,2023-12-27,223,Stok girişi,2023-12-28
730,8,2024-01-05,242,Stok girişi,2024-01-08
731,8,2024-01-13,271,Stok girişi,2024-01-15
732,8,2024-01-22,252,Stok girişi,2024-01-23
733,8,2024-01-28,224,Stok girişi,2024-01-31
734,8,2024-02-06,253,Stok girişi,2024-02-08
735,8,2024-02-13,238,Stok girişi,2024-02-18
736,8,2024-02-21,226,Stok girişi,2024-02-26
737,8,2024-02-29,259,Stok girişi,2024-03-05
738,8,2024-03-09,267,Stok girişi,2024-03-12
739,8,2024-03-18,275,Stok girişi,2024-03-21
740,8,2024-03-26,265,Stok girişi,2024-03-30
741,8,2024-04-03,274,Stok girişi,2024-04-04
742,8,2024-04-12,234,Stok girişi,2024-04-17
743,8,2024-04-19,268,Stok girişi,2024-04-24
744,8,2024-04-28,227,Stok girişi,2024-05-03
745,8,2024-05-07,225,Stok girişi,2024-05-09
746,8,2024-05-13,257,Stok girişi,2024-05-14
747,8,2024-05-20,215,Stok girişi,2024-05-23
748,8,2024-05-29,225,Stok girişi,2024-05-31
749,8,2024-06-07,252,Stok girişi,2024-06-12
750,8,2024-06-16,280,Stok girişi,2024-06-17
751,8,2024-06-23,253,Stok girişi,2024-06-28
752,8,2024-07-01,289,Stok girişi,2024-07-05
753,8,2024-07-10,237,Stok girişi,2024-07-12
754,8,2024-07-19,283,Stok girişi,2024-07-22
755,8,2024-07-27,265,Stok girişi,2024-07-30
756,8,2024-08-05,228,Stok girişi,2024-08-07
757,8,2024-08-13,256,Stok girişi,2024-08-15
758,8,2024-08-21,272,Stok girişi,2024-08-23
759,8,2024-08-30,238,Stok girişi,2024-09-02
760,8,2024-09-07,235,Stok girişi,2024-09-12
761,8,2024-09-16,281,Stok girişi,2024-09-20
762,8,2024-09-24,286,Stok girişi,2024-09-26
763,8,2024-10-02,217,Stok girişi,2024-10-03
764,8,2024-10-10,284,Stok girişi,2024-10-13
765,8,2024-10-19,230,Stok girişi,2024-10-24
766,8,2024-10-27,284,Stok girişi,2024-10-30
767,8,2024-11-03,222,Stok girişi,2024-11-08
768,8,2024-11-10,232,Stok girişi,2024-11-15
769,8,2024-11-17,262,Stok girişi,2024-11-18
770,8,2024-11-23,245,Stok girişi,2024-11-27
771,8,2024-11-29,265,Stok girişi,2024-12-01
772,8,2024-12-05,287,Stok girişi,2024-12-07
773,8,2024-12-14,263,Stok girişi,2024-12-18
774,8,2024-12-23,263,Stok girişi,2024-12-26
775,8,2024-12-31,235,Stok girişi,2025-01-01
776,9,2023-01-01,365,Stok girişi,2023-01-03
777,9,2023-01-07,393,Stok girişi,2023-01-09
778,9,2023-01-16,390,Stok girişi,2023-01-18
779,9,2023-01-22,402,Stok girişi,2023-01-26
780,9,2023-01-31,317,Stok girişi,2023-02-03
781,9,2023-02-06,298,Stok girişi,2023-02-11
782,9,2023-02-12,394,Stok girişi,2023-02-15
783,9,2023-02-20,345,Stok girişi,2023-02-25
784,9,2023-03-01,390,Stok girişi,2023-03-03
785,9,2023-03-10,326,Stok girişi,2023-03-11
786,9,2023-03-18,314,Stok girişi,2023-03-22
787,9,2023-03-26,372,Stok girişi,2023-03-27
788,9,2023-04-03,380,Stok girişi,2023-04-08
789,9,2023-04-10,315,Stok girişi,2023-04-14
790,9,2023-04-19,351,Stok girişi,2023-04-20
791,9,2023-04-28,367,Stok girişi,2023-04-30
792,9,2023-05-05,347,Stok girişi,2023-05-07
793,9,2023-05-11,324,Stok girişi,2023-05-13
794,9,2023-05-20,376,Stok girişi,2023-05-23
795,9,2023-05-28,358,Stok girişi,2023-06-02
796,9,2023-06-03,324,Stok girişi,2023-06-06
797,9,2023-06-10,304,Stok girişi,2023-06-11
798,9,2023-06-19,329,Stok girişi,2023-06-23
799,9,2023-06-27,369,Stok girişi,2023-06-30
800,9,2023-07-05,362,Stok girişi,2023-07-07
801,9,2023-07-12,347,Stok girişi,2023-07-16
802,9,2023-07-20,341,Stok girişi,2023-07-25
803,9,2023-07-29,377,Stok girişi,2023-07-31
804,9,2023-08-05,368,Stok girişi,2023-08-10
805,9,2023-08-11,352,Stok girişi,2023-08-16
806,9,2023-08-19,305,Stok girişi,2023-08-24
807,9,2023-08-25,303,Stok girişi,2023-08-30
808,9,2023-09-01,357,Stok girişi,2023-09-03
809,9,2023-09-08,331,Stok girişi,2023-09-13
810,9,2023-09-17,309,Stok girişi,2023-09-19
811,9,2023-09-26,307,Stok girişi,2023-10-01
812,9,2023-10-05,382,Stok girişi,2023-10-09
813,9,2023-10-12,351,Stok girişi,2023-10-16
814,9,2023-10-18,356,Stok girişi,2023-10-21
815,9,2023-10-24,339,Stok girişi,2023-10-25
816,9,2023-10-31,358,Stok girişi,2023-11-01
817,9,2023-11-09,333,Stok girişi,2023-11-10
818,9,2023-11-15,395,Stok girişi,2023-11-16
819,9,2023-11-24,300,Stok girişi,2023-11-28
820,9,2023-12-01,378,Stok girişi,2023-12-05
821,9,2023-12-09,401,Stok girişi,2023-12-13
822,9,2023-12-18,388,Stok girişi,2023-12-22
823,9,2023-12-27,305,Stok girişi,2024-01-01
824,9,2024-01-03,366,Stok girişi,2024-01-06
825,9,2024-01-09,316,Stok girişi,2024-01-14
826,9,2024-01-18,353,Stok girişi,2024-01-20
827,9,2024-01-24,376,Stok girişi,2024-01-27
828,9,2024-02-02,368,Stok girişi,2024-02-07
829,9,2024-02-11,353,Stok girişi,2024-02-13
830,9,2024-02-18,345,Stok girişi,2024-02-20
831,9,2024-02-26,317,Stok girişi,2024-02-27
832,9,2024-03-03,382,Stok girişi,2024-03-07
833,9,2024-03-09,322,Stok girişi,2024-03-10
834,9,2024-03-15,359,Stok girişi,2024-03-19
835,9,2024-03-21,323,Stok girişi,2024-03-22
836,9,2024-03-30,343,Stok girişi,2024-04-04
837,9,2024-04-06,376,Stok girişi,2024-04-07
838,9,2024-04-13,350,Stok girişi,2024-04-16
839,9,2024-04-20,383,Stok girişi,2024-04-25
840,9,2024-04-28,358,Stok girişi,2024-05-01
841,9,2024-05-05,329,Stok girişi,2024-05-07
842,9,2024-05-12,340,Stok girişi,2024-05-15
843,9,2024-05-18,355,Stok girişi,2024-05-23
844,9,2024-05-25,363,Stok girişi,2024-05-29
845,9,2024-06-03,302,Stok girişi,2024-06-06
846,9,2024-06-12,380,Stok girişi,2024-06-15
847,9,2024-06-21,340,Stok girişi,2024-06-24
848,9,2024-06-30,316,Stok girişi,2024-07-05
849,9,2024-07-09,322,Stok girişi,2024-07-11
850,9,2024-07-17,387,Stok girişi,2024-07-19
851,9,2024-07-26,393,Stok girişi,2024-07-31
852,9,2024-08-04,399,Stok girişi,2024-08-09
853,9,2024-08-11,338,Stok girişi,2024-08-14
854,9,2024-08-18,332,Stok girişi,2024-08-19
855,9,2024-08-27,386,Stok girişi,2024-08-28
856,9,2024-09-03,302,Stok girişi,2024-09-07
857,9,2024-09-09,389,Stok girişi,2024-09-11
858,9,2024-09-16,347,Stok girişi,2024-09-19
859,9,2024-09-24,397,Stok girişi,2024-09-25
860,9,2024-10-01,395,Stok girişi,2024-10-02
861,9,2024-10-10,393,Stok girişi,2024-10-15
862,9,2024-10-17,339,Stok girişi,2024-10-19
863,9,2024-10-25,378,Stok girişi,2024-10-29
864,9,2024-11-03,353,Stok girişi,2024-11-06
865,9,2024-11-11,324,Stok girişi,2024-11-16
866,9,2024-11-20,346,Stok girişi,2024-11-24
867,9,2024-11-28,393,Stok girişi,2024-12-01
868,9,2024-12-06,340,Stok girişi,2024-12-11
869,9,2024-12-13,375,Stok girişi,2024-12-14
870,9,2024-12-21,355,Stok girişi,2024-12-26
871,9,2024-12-30,328,Stok girişi,2025-01-01
872,10,2023-01-01,90,Stok girişi,2023-12-27
873,10,2023-01-08,97,Stok girişi,2024-01-03
874,10,2023-01-16,90,Stok girişi,2024-01-11
875,10,2023-01-25,111,Stok girişi,2024-01-20
876,10,2023-02-03,96,Stok girişi,2024-01-29
877,10,2023-02-11,88,Stok girişi,2024-02-06
878,10,2023-02-20,88,Stok girişi,2024-02-15
879,10,2023-02-26,98,Stok girişi,2024-02-21
880,10,2023-03-04,111,Stok girişi,2024-02-27
881,10,2023-03-10,105,Stok girişi,2024-03-04
882,10,2023-03-19,87,Stok girişi,2024-03-13
883,10,2023-03-26,85,Stok girişi,2024-03-20
884,10,2023-04-02,83,Stok girişi,2024-03-27
885,10,2023-04-11,94,Stok girişi,2024-04-05
886,10,2023-04-20,102,Stok girişi,2024-04-14
887,10,2023-04-26,83,Stok girişi,2024-04-20
888,10,2023-05-05,83,Stok girişi,2024-04-29
889,10,2023-05-13,99,Stok girişi,2024-05-07
890,10,2023-05-21,83,Stok girişi,2024-05-15
891,10,2023-05-30,107,Stok girişi,2024-05-24
892,10,2023-06-06,86,Stok girişi,2024-05-31
893,10,2023-06-12,98,Stok girişi,2024-06-06
894,10,2023-06-19,88,Stok girişi,2024-06-13
895,10,2023-06-27,107,Stok girişi,2024-06-21
896,10,2023-07-05,106,Stok girişi,2024-06-29
897,10,2023-07-11,94,Stok girişi,2024-07-05
898,10,2023-07-20,96,Stok girişi,2024-07-14
899,10,2023-07-27,112,Stok girişi,2024-07-21
900,10,2023-08-03,92,Stok girişi,2024-07-28
901,10,2023-08-09,102,Stok girişi,2024-08-03
902,10,2023-08-15,86,Stok girişi,2024-08-09
903,10,2023-08-24,94,Stok girişi,2024-08-18
904,10,2023-09-02,84,Stok girişi,2024-08-27
905,10,2023-09-08,103,Stok girişi,2024-09-02
906,10,2023-09-14,97,Stok girişi,2024-09-08
907,10,2023-09-23,102,Stok girişi,2024-09-17
908,10,2023-10-01,99,Stok girişi,2024-09-25
909,10,2023-10-07,109,Stok girişi,2024-10-01
910,10,2023-10-13,90,Stok girişi,2024-10-07
911,10,2023-10-22,91,Stok girişi,2024-10-16
912,10,2023-10-28,103,Stok girişi,2024-10-22
913,10,2023-11-05,109,Stok girişi,2024-10-30
914,10,2023-11-11,88,Stok girişi,2024-11-05
915,10,2023-11-19,83,Stok girişi,2024-11-13
916,10,2023-11-26,100,Stok girişi,2024-11-20
917,10,2023-12-05,110,Stok girişi,2024-11-29
918,10,2023-12-13,88,Stok girişi,2024-12-07
919,10,2023-12-20,99,Stok girişi,2024-12-14
920,10,2023-12-29,103,Stok girişi,2024-12-23
921,10,2024-01-06,94,Stok girişi,2024-12-31
922,10,2024-01-13,106,Stok girişi,2025-01-07
923,10,2024-01-19,98,Stok girişi,2025-01-13
924,10,2024-01-27,84,Stok girişi,2025-01-21
925,10,2024-02-05,90,Stok girişi,2025-01-30
926,10,2024-02-11,93,Stok girişi,2025-02-05
927,10,2024-02-20,111,Stok girişi,2025-02-14
928,10,2024-02-28,84,Stok girişi,2025-02-22
929,10,2024-03-07,106,Stok girişi,2025-03-02
930,10,2024-03-16,97,Stok girişi,2025-03-11
931,10,2024-03-24,99,Stok girişi,2025-03-19
932,10,2024-04-02,95,Stok girişi,2025-03-28
933,10,2024-04-11,85,Stok girişi,2025-04-06
934,10,2024-04-19,106,Stok girişi,2025-04-14
935,10,2024-04-25,85,Stok girişi,2025-04-20
936,10,2024-05-02,94,Stok girişi,2025-04-27
937,10,2024-05-09,105,Stok girişi,2025-05-04
938,10,2024-05-17,93,Stok girişi,2025-05-12
939,10,2024-05-23,83,Stok girişi,2025-05-18
940,10,2024-05-31,96,Stok girişi,2025-05-26
941,10,2024-06-08,86,Stok girişi,2025-06-03
942,10,2024-06-14,88,Stok girişi,2025-06-09
943,10,2024-06-23,99,Stok girişi,2025-06-18
944,10,2024-07-02,86,Stok girişi,2025-06-27
945,10,2024-07-08,93,Stok girişi,2025-07-03
946,10,2024-07-14,100,Stok girişi,2025-07-09
947,10,2024-07-22,108,Stok girişi,2025-07-17
948,10,2024-07-28,91,Stok girişi,2025-07-23
949,10,2024-08-06,106,Stok girişi,2025-08-01
950,10,2024-08-13,100,Stok girişi,2025-08-08
951,10,2024-08-20,103,Stok girişi,2025-08-15
952,10,2024-08-27,87,Stok girişi,2025-08-22
953,10,2024-09-04,91,Stok girişi,2025-08-30
954,10,2024-09-11,85,Stok girişi,2025-09-06
955,10,2024-09-20,91,Stok girişi,2025-09-15
956,10,2024-09-28,97,Stok girişi,2025-09-23
957,10,2024-10-04,93,Stok girişi,2025-09-29
958,10,2024-10-11,104,Stok girişi,2025-10-06
959,10,2024-10-20,100,Stok girişi,2025-10-15
960,10,2024-10-27,96,Stok girişi,2025-10-22
961,10,2024-11-03,92,Stok girişi,2025-10-29
962,10,2024-11-12,93,Stok girişi,2025-11-07
963,10,2024-11-21,106,Stok girişi,2025-11-16
964,10,2024-11-29,96,Stok girişi,2025-11-24
965,10,2024-12-08,107,Stok girişi,2025-12-03
966,10,2024-12-15,92,Stok girişi,2025-12-10
967,10,2024-12-22,97,Stok girişi,2025-12-17
968,10,2024-12-29,111,Stok girişi,2025-12-24
969,11,2023-01-01,78,Stok girişi,2023-12-27
970,11,2023-01-10,95,Stok girişi,2024-01-05
971,11,2023-01-17,79,Stok girişi,2024-01-12
972,11,2023-01-25,91,Stok girişi,2024-01-20
973,11,2023-02-03,80,Stok girişi,2024-01-29
974,11,2023-02-10,86,Stok girişi,2024-02-05
975,11,2023-02-17,88,Stok girişi,2024-02-12
976,11,2023-02-23,95,Stok girişi,2024-02-18
977,11,2023-03-04,95,Stok girişi,2024-02-27
978,11,2023-03-11,82,Stok girişi,2024-03-05
979,11,2023-03-19,92,Stok girişi,2024-03-13
980,11,2023-03-25,92,Stok girişi,2024-03-19
981,11,2023-04-03,88,Stok girişi,2024-03-28
982,11,2023-04-10,87,Stok girişi,2024-04-04
983,11,2023-04-17,77,Stok girişi,2024-04-11
984,11,2023-04-24,89,Stok girişi,2024-04-18
985,11,2023-05-03,73,Stok girişi,2024-04-27
986,11,2023-05-12,86,Stok girişi,2024-05-06
987,11,2023-05-21,85,Stok girişi,2024-05-15
988,11,2023-05-29,89,Stok girişi,2024-05-23
989,11,2023-06-04,74,Stok girişi,2024-05-29
990,11,2023-06-11,87,Stok girişi,2024-06-05
991,11,2023-06-19,75,Stok girişi,2024-06-13
992,11,2023-06-25,85,Stok girişi,2024-06-19
993,11,2023-07-04,95,Stok girişi,2024-06-28
994,11,2023-07-12,95,Stok girişi,2024-07-06
995,11,2023-07-21,74,Stok girişi,2024-07-15
996,11,2023-07-27,77,Stok girişi,2024-07-21
997,11,2023-08-03,82,Stok girişi,2024-07-28
998,11,2023-08-12,83,Stok girişi,2024-08-06
999,11,2023-08-19,80,Stok girişi,2024-08-13
1000,11,2023-08-25,83,Stok girişi,2024-08-19
1001,11,2023-09-02,81,Stok girişi,2024-08-27
1002,11,2023-09-08,74,Stok girişi,2024-09-02
1003,11,2023-09-15,80,Stok girişi,2024-09-09
1004,11,2023-09-23,82,Stok girişi,2024-09-17
